GEOID,C17002e1,C17002e2,C17002e3,lowmod_pct,poverty
15000US210259206002,954,37,368,72.94,high_poverty
15000US210279601001,674,26,57,54.84,high_poverty
15000US210279602002,1055,16,132,22.85,low_poverty
15000US210279603003,903,85,33,39.59,low_poverty
15000US210279605022,789,81,122,31.47,low_poverty
15000US210279605023,915,103,213,22.58,low_poverty
15000US210290201011,1446,59,120,27.27,low_poverty
15000US210290201012,2133,42,23,32.84,low_poverty
15000US210290201023,401,14,19,47.96,low_poverty
15000US210290201031,2375,1,37,13.39,low_poverty
15000US210290202021,1930,56,14,30.65,low_poverty
15000US210290202022,1979,42,116,25.81,low_poverty
15000US210290205002,3512,38,198,23.64,low_poverty
15000US210290206012,1638,113,187,42.9,low_poverty
15000US210290206014,2032,56,50,17.09,low_poverty
15000US210290206021,1479,58,38,15.79,low_poverty
15000US210290207022,587,32,71,66.88,high_poverty
15000US210290209001,921,6,14,38.8,low_poverty
15000US210290212001,1875,53,317,28.75,low_poverty
15000US210290212003,538,18,53,43.22,low_poverty
15000US210299801001,0,0,0,0,low_poverty
15000US210319301001,2190,129,347,46.13,low_poverty
15000US210319303001,1374,344,270,46.67,low_poverty
15000US210319303003,1537,140,45,32.3,low_poverty
15000US210319304001,1667,45,182,21.2,low_poverty
15000US210319305001,655,29,91,19.29,low_poverty
15000US210339202005,832,82,39,84.06,high_poverty
15000US210339203005,1338,218,140,33.01,low_poverty
15000US210350101002,1341,58,170,46.51,low_poverty
15000US210350103021,1607,50,177,71.89,high_poverty
15000US210350104001,1181,221,176,64.13,high_poverty
15000US210350105003,834,121,126,51.2,high_poverty
15000US210350107001,783,15,47,25.19,low_poverty
15000US210350107003,1637,36,163,40,low_poverty
15000US210350108002,511,48,11,34,low_poverty
15000US210350108004,879,93,27,45.51,low_poverty
15000US210370505003,522,127,19,75,high_poverty
15000US210370506001,1216,358,316,65.36,high_poverty
15000US210370506002,700,42,257,58.33,high_poverty
15000US210370511021,1352,46,38,46.04,low_poverty
15000US210370513001,1156,13,53,54.68,high_poverty
15000US210370513003,1160,0,34,13.7,low_poverty
15000US210370519012,649,10,0,27.66,low_poverty
15000US210370519031,1549,16,95,15.97,low_poverty
15000US210370519032,1060,0,21,24.5,low_poverty
15000US210370520011,1254,58,249,26.27,low_poverty
15000US210370520013,1703,54,44,30.67,low_poverty
15000US210370523011,848,37,43,29.17,low_poverty
15000US210370523013,1585,91,157,60.09,high_poverty
15000US210370523022,1460,24,127,10.15,low_poverty
15000US210370524002,433,44,236,15.69,low_poverty
15000US210370525001,1116,35,0,63.57,high_poverty
15000US210370525002,904,58,94,49.55,low_poverty
15000US210370528001,1499,22,102,43.06,low_poverty
15000US210370531003,1435,401,78,51.74,high_poverty
15000US210370533011,2191,218,212,48.09,low_poverty
15000US210370533013,1941,12,25,14.98,low_poverty
15000US210399602002,774,50,26,60.99,high_poverty
15000US210399603002,765,80,128,49.62,low_poverty
15000US210419502002,743,0,179,22.67,low_poverty
15000US210419502003,1183,262,39,52.63,high_poverty
15000US210439601002,1654,264,137,51.51,high_poverty
15000US210439602003,1377,74,259,39.21,low_poverty
15000US210439603002,888,18,69,69.74,high_poverty
15000US210439603003,969,59,65,60.34,high_poverty
15000US210439604002,620,15,150,42.42,low_poverty
15000US210439605001,1477,205,361,53.8,high_poverty
15000US210439606002,1254,151,100,40.78,low_poverty
15000US210459502002,1214,116,62,49.81,low_poverty
15000US210459503003,1492,97,263,56.74,high_poverty
15000US210459503006,930,251,48,50.96,low_poverty
15000US210459504003,1077,58,236,58.17,high_poverty
15000US210459505001,1417,89,114,50.65,low_poverty
15000US210472001003,1139,314,221,54.35,high_poverty
15000US210472004001,1192,189,327,72.83,high_poverty
15000US210472005002,917,34,108,21.86,low_poverty
15000US210472007003,2486,59,43,21.31,low_poverty
15000US210472008001,2204,233,147,56.15,high_poverty
15000US210472008002,527,80,251,68.49,high_poverty
15000US210472010001,718,27,41,50.94,low_poverty
15000US210472013011,1837,33,200,20.9,low_poverty
15000US210472014001,1434,24,49,18.61,low_poverty
15000US210472015014,1263,107,0,44.83,low_poverty
15000US210472015016,0,0,0,69.94,high_poverty
15000US210490201011,2288,37,165,48.59,low_poverty
15000US210490201012,1400,298,116,87.83,high_poverty
15000US210490201052,1151,15,10,10.93,low_poverty
15000US210490204001,1082,16,122,37,low_poverty
15000US210490204002,1099,14,113,32.22,low_poverty
15000US210519501002,836,93,176,46.46,low_poverty
15000US210519502001,1772,140,636,70.48,high_poverty
15000US210519503005,1098,114,265,46.75,low_poverty
15000US210519504001,700,56,284,51.52,high_poverty
15000US210519504003,1509,147,237,20.45,low_poverty
15000US210519505001,406,38,162,67.98,high_poverty
15000US210559301001,1248,138,120,39.41,low_poverty
15000US210559302002,697,38,135,28.43,low_poverty
15000US210559304002,679,47,100,47.06,low_poverty
15000US210579501001,1022,231,22,39.42,low_poverty
15000US210579501004,713,164,118,54.05,high_poverty
15000US210579502001,1006,12,138,23.72,low_poverty
15000US210579502002,1099,80,147,43.21,low_poverty
15000US210590004002,552,40,117,56.9,high_poverty
15000US210590005001,1034,59,100,44.16,low_poverty
15000US210590006003,732,14,25,33.63,low_poverty
15000US210590007001,1432,57,43,28.49,low_poverty
15000US210590007003,1773,205,28,55.48,high_poverty
15000US210590008003,1226,74,20,27.78,low_poverty
15000US210590008004,969,83,129,76.56,high_poverty
15000US210590010002,1676,113,163,47.32,low_poverty
15000US210590012001,1142,31,0,16.31,low_poverty
15000US210590012003,887,22,51,30.61,low_poverty
15000US210590014013,2518,102,95,22.14,low_poverty
15000US210590014023,1510,144,201,25.08,low_poverty
15000US210590015011,1197,325,67,44.32,low_poverty
15000US210590015012,1391,24,17,34.38,low_poverty
15000US210590015022,1505,30,11,20.87,low_poverty
15000US210590016011,3142,8,0,14.6,low_poverty
15000US210590016023,1582,213,227,43.71,low_poverty
15000US210590017012,2757,271,377,43.24,low_poverty
15000US210590017021,1827,0,157,20.74,low_poverty
15000US210590017031,1110,44,62,22.69,low_poverty
15000US210590018001,1470,0,342,20.55,low_poverty
15000US210619202001,1223,48,178,37.22,low_poverty
15000US210619202002,1030,18,136,52.85,high_poverty
15000US210619204004,486,0,13,51.97,high_poverty
15000US210639201002,1123,178,49,61.59,high_poverty
15000US210639202002,946,97,103,58.06,high_poverty
15000US210659202001,986,129,134,37.91,low_poverty
15000US210659203001,2020,328,445,19.68,low_poverty
15000US210659204002,766,90,107,47.59,low_poverty
15000US210670001012,1702,520,251,84.51,high_poverty
15000US210670001022,1211,124,347,64.43,high_poverty
15000US210670002001,916,291,212,76.02,high_poverty
15000US210670002003,230,0,81,33.33,low_poverty
15000US210670003002,1311,691,138,82.25,high_poverty
15000US210670003004,853,141,38,74.59,high_poverty
15000US210670005002,961,9,68,37.8,low_poverty
15000US210670008021,1667,952,330,79.19,high_poverty
15000US210670008022,525,226,152,98.96,high_poverty
15000US210670009002,2989,1630,539,90.96,high_poverty
15000US210670013001,913,127,127,46.88,low_poverty
15000US210670014002,1265,45,101,76.92,high_poverty
15000US210670015002,1171,85,200,73.36,high_poverty
15000US210670017002,551,32,29,41.13,low_poverty
15000US210670017003,937,134,45,73.97,high_poverty
15000US210670019001,3202,1403,853,91.12,high_poverty
15000US210670020022,1518,53,253,38.23,low_poverty
15000US210670023022,1534,126,58,26.09,low_poverty
15000US210670024002,699,18,10,9.02,low_poverty
15000US210670025001,953,22,86,48.58,low_poverty
15000US210670027002,1688,77,143,38.28,low_poverty
15000US210670027003,1105,60,135,49.78,low_poverty
15000US210670028001,2189,138,75,30.8,low_poverty
15000US210670029002,1496,97,8,34.82,low_poverty
15000US210670029003,1613,0,221,24.3,low_poverty
15000US210670030002,1102,0,50,46.88,low_poverty
15000US210670031012,1458,84,251,45.95,low_poverty
15000US210670032022,1303,55,252,73.74,high_poverty
15000US210670032023,1233,157,388,90.09,high_poverty
15000US210670033001,1627,95,168,59.89,high_poverty
15000US210670034022,825,59,112,52.38,high_poverty
15000US210670034023,2136,625,235,59.7,high_poverty
15000US210670034051,1854,295,222,65.1,high_poverty
15000US210670034061,1498,105,75,26.49,low_poverty
15000US210670034072,1687,20,62,29.64,low_poverty
15000US210670035012,2099,149,365,45.48,low_poverty
15000US210670035032,946,153,95,72.94,high_poverty
15000US210670035042,2301,136,118,57.01,high_poverty
15000US210670036001,895,15,22,21.88,low_poverty
15000US210670037012,298,0,118,2.88,low_poverty
15000US210670037032,1720,24,0,18.7,low_poverty
15000US210670037042,1695,0,0,23.71,low_poverty
15000US210670037043,779,18,0,31.37,low_poverty
15000US210670038021,822,26,10,35.71,low_poverty
15000US210670038022,344,4,28,26.03,low_poverty
15000US210670038031,490,23,0,12.36,low_poverty
15000US210670038033,424,11,0,22.37,low_poverty
15000US210670039062,2307,101,38,11.04,low_poverty
15000US210670039083,341,8,10,84.62,high_poverty
15000US210670039092,599,20,7,50.46,low_poverty
15000US210670039111,908,46,71,62.67,high_poverty
15000US210670039131,1923,44,0,2.62,low_poverty
15000US210670039141,810,259,61,65.85,high_poverty
15000US210670039142,1159,20,20,20.85,low_poverty
15000US210670039172,26,0,0,0,low_poverty
15000US210670039181,1019,30,26,32.04,low_poverty
15000US210670040011,1930,307,377,57.25,high_poverty
15000US210670040031,1849,70,234,48.96,low_poverty
15000US210670040051,1831,7,48,9.9,low_poverty
15000US210670042071,1884,9,120,7.59,low_poverty
15000US210699202001,1505,112,82,35.64,low_poverty
15000US210699204003,907,37,61,40.91,low_poverty
15000US210719203001,674,183,29,48.22,low_poverty
15000US210719204003,953,0,350,42.42,low_poverty
15000US210719204004,831,19,73,62.69,high_poverty
15000US210719204005,879,79,335,61,high_poverty
15000US210719205001,771,247,130,39.01,low_poverty
15000US210719205003,512,69,80,75.76,high_poverty
15000US210719207003,704,113,147,61.64,high_poverty
15000US210719208005,896,145,268,54.12,high_poverty
15000US210719208006,683,135,88,38.2,low_poverty
15000US210719210001,1544,369,38,45.91,low_poverty
15000US210719210006,720,0,100,9.39,low_poverty
15000US210730701003,1395,98,221,64.31,high_poverty
15000US210730701004,626,0,61,47.37,low_poverty
15000US210730704011,1448,121,65,41.62,low_poverty
15000US210730704012,782,11,11,19.89,low_poverty
15000US210730704021,1556,262,39,58.87,high_poverty
15000US210730704023,664,42,208,49.18,low_poverty
15000US210730704024,1460,76,166,18.39,low_poverty
15000US210730705002,971,163,91,53.09,high_poverty
15000US210730706001,1078,144,50,47.5,low_poverty
15000US210730707013,936,0,66,24.09,low_poverty
15000US210730707021,1037,0,0,10.5,low_poverty
15000US210730707022,1072,36,14,6.63,low_poverty
15000US210730707023,2968,241,223,35.18,low_poverty
15000US210730708001,1314,58,90,29.45,low_poverty
15000US210730708003,1467,117,55,42.37,low_poverty
15000US210730710002,1330,130,33,50.56,low_poverty
15000US210730711001,1969,28,69,23.37,low_poverty
15000US210730711004,709,29,43,72.77,high_poverty
15000US210730712001,585,31,102,62.29,high_poverty
15000US210759601002,635,66,0,30.72,low_poverty
15000US210759601003,445,5,72,27.5,low_poverty
15000US210759601005,1007,87,218,69.74,high_poverty
15000US210759602002,933,280,260,41.51,low_poverty
15000US210779601011,1863,94,284,42.93,low_poverty
15000US210779601013,1865,81,217,61.54,high_poverty
15000US210799701002,1215,95,135,33.33,low_poverty
15000US210799702003,1142,44,332,51.96,high_poverty
15000US210799704001,1024,0,63,43.78,low_poverty
15000US210819201002,1240,34,14,26.28,low_poverty
15000US210819203001,2063,26,157,56.75,high_poverty
15000US210830201001,794,190,349,82.74,high_poverty
15000US210830201002,1068,123,261,56.58,high_poverty
15000US210830201004,659,40,7,58.9,high_poverty
15000US210830202002,1434,271,99,47.54,low_poverty
15000US210830203005,2221,232,192,31.62,low_poverty
15000US210830204003,1053,0,97,27.22,low_poverty
15000US210830205002,458,0,68,45.6,low_poverty
15000US210830206001,1763,27,162,37.97,low_poverty
15000US210830208001,1213,89,23,22.66,low_poverty
15000US210859501001,879,27,83,42.66,low_poverty
15000US210859501003,748,96,209,32.62,low_poverty
15000US210859502001,999,88,107,35.96,low_poverty
15000US210859502002,1146,87,71,33.51,low_poverty
15000US210859504001,1611,102,14,44.32,low_poverty
15000US210859504004,1494,0,377,51.39,high_poverty
15000US210859507001,326,70,9,29.41,low_poverty
15000US210859507003,826,4,187,29.63,low_poverty
15000US210879302003,828,136,108,66.42,high_poverty
15000US210879303001,1450,136,211,49.8,low_poverty
15000US210890401005,673,9,21,14.05,low_poverty
15000US210890402012,1317,17,187,38.22,low_poverty
15000US210890403001,1540,62,231,49.43,low_poverty
15000US210890403003,882,12,24,18.41,low_poverty
15000US210890404002,2417,307,138,28.22,low_poverty
15000US210890405023,1576,41,388,41.81,low_poverty
15000US210919602002,1033,90,202,52.54,high_poverty
15000US210919603001,1433,97,105,35.87,low_poverty
15000US210930003003,471,56,8,53.95,high_poverty
15000US210930004001,871,258,145,65.56,high_poverty
15000US210930004003,1145,421,139,53.16,high_poverty
15000US210930006001,975,70,155,35.71,low_poverty
15000US210930006002,1561,229,116,33.43,low_poverty
15000US210930007002,1128,161,90,35.93,low_poverty
15000US210930007003,671,4,172,71.97,high_poverty
15000US210930008002,1306,118,5,18.8,low_poverty
15000US210930008003,1098,0,10,18.71,low_poverty
15000US210930009012,3620,183,187,27.83,low_poverty
15000US210930010012,1490,402,0,30.61,low_poverty
15000US210930010024,1847,209,371,35.11,low_poverty
15000US210930011002,2985,250,482,46.41,low_poverty
15000US210930013002,2762,109,250,35.77,low_poverty
15000US210930014012,2419,37,337,38.36,low_poverty
15000US210930014024,852,213,224,80.49,high_poverty
15000US210930016002,1481,67,0,28.57,low_poverty
15000US210930016003,729,0,121,33.7,low_poverty
15000US210930016007,1241,0,31,27.54,low_poverty
15000US210930017002,1056,80,77,64.32,high_poverty
15000US210959703002,440,10,43,10.1,low_poverty
15000US210959707002,1136,242,234,40.76,low_poverty
15000US210959707003,464,42,98,62.92,high_poverty
15000US210959707005,702,83,98,40.34,low_poverty
15000US210959710002,640,62,87,79.37,high_poverty
15000US210959713002,737,62,149,50.63,low_poverty
15000US210979502001,1293,55,65,54.39,high_poverty
15000US210979504002,1005,221,101,42.69,low_poverty
15000US210979505001,2224,203,180,40.58,low_poverty
15000US210979505004,1010,25,100,43.01,low_poverty
15000US210999701001,855,97,30,21.56,low_poverty
15000US210999703002,1738,92,209,55.28,high_poverty
15000US210999703003,1017,255,252,43.78,low_poverty
15000US210999704004,1009,240,126,63.04,high_poverty
15000US210999705004,920,36,0,21.77,low_poverty
15000US211010205002,1189,152,165,39.27,low_poverty
15000US211010206011,1104,86,108,30.66,low_poverty
15000US211010206021,2712,124,298,36.96,low_poverty
15000US211010206022,1879,258,529,71.3,high_poverty
15000US211010207012,2748,216,182,42.88,low_poverty
15000US211010208002,568,59,42,7.08,low_poverty
15000US211010209003,1324,61,170,42.8,low_poverty
15000US211030902001,1440,142,352,63.39,high_poverty
15000US211030902003,1067,149,84,50.85,low_poverty
15000US211030903012,1699,33,97,33.48,low_poverty
15000US211030904001,984,35,55,45.93,low_poverty
15000US211030904002,673,1,57,19.82,low_poverty
15000US211059701004,1553,61,284,43.6,low_poverty
15000US211079703004,1511,162,226,56.32,high_poverty
15000US211079706002,1577,224,188,57.19,high_poverty
15000US211079708003,1154,62,113,33.92,low_poverty
15000US211079713002,1009,50,192,26.91,low_poverty
15000US211099601001,618,0,87,52.34,high_poverty
15000US211099602001,1269,111,83,65.52,high_poverty
15000US211099603002,1510,205,107,53.79,high_poverty
15000US211099603003,1151,0,183,49.01,low_poverty
15000US211099603004,994,86,136,45.81,low_poverty
15000US211110002003,1120,355,250,84.12,high_poverty
15000US211110003001,764,180,189,77.7,high_poverty
15000US211110003003,719,60,145,75.41,high_poverty
15000US211110007001,590,202,121,87.01,high_poverty
15000US211110009001,856,72,125,67.7,high_poverty
15000US211110012001,971,72,149,62.25,high_poverty
15000US211110012003,672,81,204,41.04,low_poverty
15000US211110014001,1211,248,138,73.49,high_poverty
15000US211110014002,1291,119,397,63.68,high_poverty
15000US211110015001,1260,129,269,41.28,low_poverty
15000US211110015002,558,79,37,78.22,high_poverty
15000US211110021002,895,188,340,78.57,high_poverty
